,GPU,TP,EP,BatchSize,DenseMLA,DenseMLP,SparseMLA,Combine,SharedExpert,RoutedExpert,Dispatch,COMP_SUM,COMM_SUM,Delta,TPOT,TPOT_O,TPS,TPS_O,Total,Total_O,Comm_Impact,index_value
464,H800,4,36,32,0.15778805683512295,0.12625666592872217,0.12361742189669722,0.19529411764705884,0.033083768653211665,0.3484490122283982,0.10264705882352941,0.505150202778307,0.29794117647058826,0.14123998592067938,38.342765112832744,30.15084592943334,26.080539498318945,33.1665652877685,834.5772639462062,1061.330089208592,0.21364967182968475,18
465,H20,4,72,32,0.6304477565674604,0.21199980362480128,0.2403526082676901,0.19529411764705884,0.03715320741918389,0.32287538060413357,0.10264705882352941,0.6003811962910075,0.29794117647058826,0.020435360783714288,38.53470299091065,37.349452065455225,25.95063468468602,26.774154497567775,830.4203099099526,856.7729439221688,0.030758013776179795,18
466,H800,8,72,16,0.10513483724109089,0.11871656825847873,0.08911013168877392,0.10264705882352941,0.02889482550307642,0.1742245061141991,0.05632352941176471,0.29222946330604943,0.1589705882352941,0.04096563104344377,19.996869688769312,17.620863088249575,50.00782700312451,56.750909134913336,800.1252320499922,908.0145461586134,0.11881892703707295,18
467,H20,8,144,16,0.34146468710725963,0.1615881371065183,0.11793649364099926,0.10264705882352941,0.030929544886062532,0.16143769030206678,0.05632352941176471,0.3103037288291286,0.1589705882352941,0.010104549708232324,20.09283862780827,19.506774744730794,49.768975828831415,51.264240915588665,796.3036132613026,820.2278546494186,0.029167799231034026,18
468,H20,8,36,32,0.6304477565674604,0.21199980362480128,0.16431278507611616,0.19529411764705884,0.038709123052464225,0.44970539141494437,0.10264705882352941,0.6527272995435247,0.29794117647058826,0.09491926834200788,45.890843617937676,40.38552605410122,21.790839330073307,24.76134639574537,697.3068585623458,792.3630846638519,0.11996549049459086,18
469,H20,8,72,16,0.34146468710725963,0.1615881371065183,0.11793649364099926,0.10264705882352941,0.0317075027027027,0.22485269570747218,0.05632352941176471,0.37449669205117414,0.1589705882352941,0.009326591891592156,23.77090894132178,23.229966611609434,42.06822728018052,43.047844911677096,673.0916364828884,688.7655185868335,0.022756484871809316,18
470,H20,1,320,256,4.676210729010272,0.9177631348807632,4.726210729010272,1.4923529411764707,0.11432662282988872,1.637879210937997,0.7511764705882353,6.478416562778158,2.243529411764706,-2.5970079400754544,392.53008223280625,392.53008223280625,2.5475754477510555,2.5475754477510555,652.1793146242702,652.1793146242702,0.0,18
471,H20,1,144,256,4.676210729010272,0.9177631348807632,4.726210729010272,1.4923529411764707,0.11432662282988872,1.662585093290938,0.7511764705882353,6.503122445131099,2.243529411764706,-2.5970079400754544,393.96302340927684,393.96302340927684,2.5383092843236934,2.5383092843236934,649.8071767868655,649.8071767868655,0.0,18
472,H20,1,72,256,4.676210729010272,0.9177631348807632,4.726210729010272,1.4923529411764707,0.11432662282988872,1.7119968579968206,0.7511764705882353,6.552534209836981,2.243529411764706,-2.5970079400754544,396.828905762218,396.828905762218,2.519977717044648,2.519977717044648,645.1142955634299,645.1142955634299,0.0,18
473,H20,1,320,128,2.364346173328665,0.5144698027344993,2.414346173328665,0.7511764705882353,0.06951625259141495,0.831292546645469,0.38058823529411767,3.3151549725655487,1.131764705882353,-1.3520977200377269,200.91543633699132,200.91543633699132,4.9772183672474055,4.9772183672474055,637.0839510076679,637.0839510076679,0.0,18
474,H20,1,36,256,4.676210729010272,0.9177631348807632,4.726210729010272,1.4923529411764707,0.11432662282988872,1.8108203874085853,0.7511764705882353,6.651357739248747,2.243529411764706,-2.5970079400754544,402.5606704681004,402.5606704681004,2.484097611515782,2.484097611515782,635.9289885480401,635.9289885480401,0.0,18
475,H20,1,144,128,2.364346173328665,0.5144698027344993,2.414346173328665,0.7511764705882353,0.06951625259141495,0.8559984289984103,0.38058823529411767,3.33986085491849,1.131764705882353,-1.3520977200377269,202.3483775134619,202.3483775134619,4.941971921338839,4.941971921338839,632.5724059313713,632.5724059313713,0.0,18
476,H20,1,72,128,2.364346173328665,0.5144698027344993,2.414346173328665,0.7511764705882353,0.06951625259141495,0.9054101937042927,0.38058823529411767,3.3892726196243723,1.131764705882353,-1.3520977200377269,205.21425986640307,205.21425986640307,4.872955712975365,4.872955712975365,623.7383312608467,623.7383312608467,0.0,18
477,H20,1,36,128,2.364346173328665,0.5144698027344993,2.414346173328665,0.7511764705882353,0.06951625259141495,1.0042337231160574,0.38058823529411767,3.4880961490361373,1.131764705882353,-1.3520977200377269,210.94602457228544,210.94602457228544,4.740549161936576,4.740549161936576,606.7902927278817,606.7902927278817,0.0,18
478,H20,1,16,128,2.364346173328665,0.5144698027344993,2.414346173328665,0.7511764705882353,0.07449518261791202,1.2915015224165343,0.38058823529411767,3.7803428783631112,1.131764705882353,-1.357076650064224,227.89633487324994,227.89633487324994,4.3879599931090345,4.3879599931090345,561.6588791179564,561.6588791179564,0.0,18
479,H800,1,16,32,0.15778805683512295,0.12625666592872217,0.20778805683512294,0.19529411764705884,0.04146165495348215,0.6968980244567964,0.10264705882352941,0.9461477362454015,0.29794117647058826,0.048691464681983175,58.55280782207984,55.72870287052482,17.07860027889059,17.944074570034623,546.5152089244989,574.2103862411079,0.04823175961324387,18
480,H800,4,36,16,0.10513483724109089,0.11871656825847873,0.10086891315423097,0.10264705882352941,0.033083768653211665,0.3484490122283982,0.05632352941176471,0.4824016940358408,0.1589705882352941,0.025017906427851483,30.10189104339286,28.650852470577476,33.220504271923225,34.90297543596421,531.5280683507716,558.4476069754273,0.04820423310693896,18
481,H20,1,16,64,1.208413895487862,0.3128231366613673,1.258413895487862,0.38058823529411767,0.052712363751987276,0.8994107828298887,0.19529411764705884,2.2105370420697383,0.5758823529411765,-0.7352439062986729,132.77485953649253,132.77485953649253,7.531546284371363,7.531546284371363,482.01896219976726,482.01896219976726,0.0,18
482,H20,4,16,32,0.6304477565674604,0.21199980362480128,0.2403526082676901,0.19529411764705884,0.049600532485426604,0.8433978200317965,0.10264705882352941,1.1333509607849133,0.29794117647058826,0.007988035717471573,68.72500447771509,68.26169840610174,14.550744777677854,14.649503650653562,465.62383288569134,468.784116820914,0.006741448401994281,18
483,H20,8,36,16,0.34146468710725963,0.1615881371065183,0.11793649364099926,0.10264705882352941,0.03715320741918389,0.42169891001589827,0.05632352941176471,0.5767886110760814,0.1589705882352941,0.003880887175110967,35.187989371210485,34.96289791505405,28.418787713348667,28.60174812824734,454.7006034135787,457.62797005195745,0.0063968263085982455,18
484,H800,8,16,16,0.10513483724109089,0.11871656825847873,0.08911013168877392,0.10264705882352941,0.035178240228279284,0.5837965594031448,0.05632352941176471,0.708084931320198,0.1589705882352941,0.03468221631824091,43.75204877952816,41.74048023307019,22.856072524491832,23.95755857182781,365.6971603918693,383.32093714924497,0.04597655658583001,18
485,H20,8,16,16,0.34146468710725963,0.1615881371065183,0.11793649364099926,0.10264705882352941,0.04711106747217806,0.7985874497933227,0.05632352941176471,0.9636350109065001,0.1589705882352941,-0.0060769728778832036,57.39998910521833,57.39998910521833,17.4216060941567,17.4216060941567,278.7456975065072,278.7456975065072,0.0,18
486,GB300-NVL72,4,72,256,0.24499827929592755,0.06224017292047059,0.18614766080984727,0.055751633986928104,0.007673510174117647,0.07111726230588235,0.055751633986928104,0.2649384332898473,0.11150326797385621,-0.0823179030101087,16.288144487460336,16.288144487460336,61.394347328504146,61.394347328504146,15716.952916097061,15716.952916097061,0.0,20
487,GB300-NVL72,4,36,256,0.24499827929592755,0.06224017292047059,0.18614766080984727,0.055751633986928104,0.008094585399215686,0.1001270021019608,0.055751633986928104,0.29436924831102373,0.11150326797385621,-0.08273897823520675,17.995131758688572,17.995131758688572,55.570585056548474,55.570585056548474,14226.06977447641,14226.06977447641,0.0,20
488,GB300-NVL72,1,72,512,0.4899965585918551,0.07815681642917648,0.5399965585918551,0.1015032679738562,0.010199961524705883,0.12164628931764705,0.1015032679738562,0.6718428094342082,0.2030065359477124,-0.3471899841688486,40.67134307224717,40.67134307224717,24.58733654857757,24.58733654857757,12588.716312871717,12588.716312871717,0.0,20
489,GB300-NVL72,1,36,512,0.4899965585918551,0.07815681642917648,0.5399965585918551,0.1015032679738562,0.010199961524705883,0.1422345246117647,0.1015032679738562,0.6924310447283257,0.2030065359477124,-0.3471899841688486,41.865460719305986,41.865460719305986,23.88603834326984,23.88603834326984,12229.651631754157,12229.651631754157,0.0,20
490,GB300-NVL72,8,72,128,0.12249913964796377,0.05428185116611765,0.11487168191452587,0.03287581699346405,0.0066208221113725485,0.0500635010509804,0.03287581699346405,0.17155600507687882,0.0657516339869281,-0.055740870038970325,10.480591266901216,10.480591266901216,95.41446417799945,95.41446417799945,12213.05141478393,12213.05141478393,0.0,20
491,GB300-NVL72,4,16,256,0.24499827929592755,0.06224017292047059,0.18614766080984727,0.055751633986928104,0.009568348687058824,0.17077873844705882,0.055751633986928104,0.3664947479439649,0.11150326797385621,-0.08421274152304989,22.178410737399158,22.178410737399158,45.08889351182018,45.08889351182018,11542.756739025966,11542.756739025966,0.0,20
492,GB300-NVL72,1,16,512,0.4899965585918551,0.07815681642917648,0.5399965585918551,0.1015032679738562,0.011042111974901962,0.2002540042039216,0.1015032679738562,0.7512926747706787,0.2030065359477124,-0.3480321346190447,45.27943526176246,45.27943526176246,22.085081101806036,22.085081101806036,11307.56152412469,11307.56152412469,0.0,20
493,GB300-NVL72,8,36,128,0.12249913964796377,0.05428185116611765,0.11487168191452587,0.03287581699346405,0.007357703755294117,0.08538936922352941,0.03287581699346405,0.2076187548933494,0.0657516339869281,-0.056477751682891895,12.572230756256511,12.572230756256511,79.54037906139726,79.54037906139726,10181.16851985885,10181.16851985885,0.0,20
494,GB300-NVL72,1,8,512,0.4899965585918551,0.07815681642917648,0.5399965585918551,0.1015032679738562,0.013989638550588233,0.34155747689411764,0.1015032679738562,0.895543674036561,0.2030065359477124,-0.35097966119473095,53.64599321918363,53.64599321918363,18.64072114229033,18.64072114229033,9544.04922485265,9544.04922485265,0.0,20
495,GB300-NVL72,8,16,128,0.12249913964796377,0.05428185116611765,0.11487168191452587,0.03287581699346405,0.007673510174117647,0.13288196818823528,0.03287581699346405,0.2554271602768788,0.0657516339869281,-0.05679355810171542,15.345118268501215,15.345118268501215,65.1673048393958,65.1673048393958,8341.415019442662,8341.415019442662,0.0,20
496,GB300-NVL72,8,72,64,0.061249569823981886,0.05030269028894118,0.08993584095726294,0.021437908496732026,0.006252381289411765,0.042694684611764705,0.021437908496732026,0.1388829068584394,0.04287581699346405,-0.053312405253210654,8.389865378128254,8.389865378128254,119.19142381079493,119.19142381079493,7628.2511238908755,7628.2511238908755,0.0,20
497,GB300-NVL72,1,8,256,0.24499827929592755,0.06224017292047059,0.29499827929592753,0.055751633986928104,0.010199961524705883,0.26576393637647056,0.055751633986928104,0.570962177197104,0.11150326797385621,-0.19369497284677722,34.03752163408122,34.03752163408122,29.379342325521023,29.379342325521023,7521.111635333382,7521.111635333382,0.0,20
498,GB300-NVL72,8,36,64,0.061249569823981886,0.05030269028894118,0.08993584095726294,0.021437908496732026,0.00641028449882353,0.06644098409411764,0.021437908496732026,0.1627871095502041,0.04287581699346405,-0.05347030846262242,9.776309134250607,9.776309134250607,102.28809116689762,102.28809116689762,6546.437834681447,6546.437834681447,0.0,20
499,GB300-NVL72,4,8,128,0.12249913964796377,0.05428185116611765,0.12557383040492362,0.03287581699346405,0.009568348687058824,0.2531316796235294,0.03287581699346405,0.38827385871551184,0.0657516339869281,-0.06939054510505435,23.050226777941933,23.050226777941933,43.38352110951709,43.38352110951709,5553.090702018188,5553.090702018188,0.0,20
500,GB300-NVL72,1,320,512,0.4899965585918551,0.07815681642917648,0.5399965585918551,0.8335294117647059,0.010199961524705883,0.10620511284705882,0.8335294117647059,0.6564016329636199,1.6670588235294117,1.1168623034128506,104.55376843489839,39.77575483695305,9.56445678591357,25.140943373649456,4897.001874387748,12872.163007308522,0.6195665117348699,20
501,GB300-NVL72,1,144,512,0.4899965585918551,0.07815681642917648,0.5399965585918551,0.8335294117647059,0.010199961524705883,0.11135217167058824,0.8335294117647059,0.6615486917871493,1.6670588235294117,1.1168623034128506,104.85229784666308,40.07428424871775,9.537225416484517,24.953658405814117,4883.059413240073,12776.273103776828,0.6178025177157039,20
502,GB300-NVL72,1,320,256,0.24499827929592755,0.06224017292047059,0.29499827929592753,0.42176470588235293,0.007673510174117647,0.05567608583529412,0.42176470588235293,0.3583478753053393,0.8435294117647059,0.5408576222946606,53.07563421744919,21.705892124358872,18.841037224407565,46.07043996490594,4823.3055294483365,11794.03263101592,0.5910384784959795,20
503,GB300-NVL72,8,16,64,0.061249569823981886,0.05030269028894118,0.08993584095726294,0.021437908496732026,0.007357703755294117,0.1265658398117647,0.021437908496732026,0.22385938452432175,0.04287581699346405,-0.054417727719093006,13.31850108274943,13.31850108274943,75.08352432356173,75.08352432356173,4805.345556707951,4805.345556707951,0.0,20
504,GB300-NVL72,1,144,256,0.24499827929592755,0.06224017292047059,0.29499827929592753,0.42176470588235293,0.007673510174117647,0.060823144658823526,0.42176470588235293,0.36349493412886874,0.8435294117647059,0.5408576222946606,53.374163629213896,22.00442153612358,18.735656579968563,45.44541188498634,4796.328084471952,11634.025442556504,0.5877327148583242,20
505,GB300-NVL72,8,320,128,0.12249913964796377,0.05428185116611765,0.11487168191452587,0.21588235294117647,0.00641028449882353,0.030411572329411763,0.21588235294117647,0.15169353874276117,0.43176470588235294,0.3104827394690035,27.336567108724594,9.328568219522394,36.58103799291043,107.19758664649592,4682.372863092535,13721.291090751478,0.6587512915421945,20
506,GB300-NVL72,8,144,128,0.12249913964796377,0.05428185116611765,0.11487168191452587,0.21588235294117647,0.00641028449882353,0.035558631152941174,0.21588235294117647,0.15684059756629057,0.43176470588235294,0.3104827394690035,27.6350965204893,9.627097631287098,36.185869633513924,103.87346615766113,4631.791313089782,13295.803668180624,0.6516351001651345,20
507,GB300-NVL72,8,72,32,0.030624784911990943,0.04831310985035294,0.07746792047863146,0.015718954248366012,0.00577867166117647,0.03322049204705882,0.015718954248366012,0.11646708418686676,0.031437908496732024,-0.051808683643075906,6.991904567125304,6.991904567125304,143.022547061329,143.022547061329,4576.721505962528,4576.721505962528,0.0,20
508,GB300-NVL72,4,320,64,0.061249569823981886,0.05030269028894118,0.09528691520246181,0.11294117647058823,0.00577867166117647,0.017779315576470587,0.11294117647058823,0.11884490244010887,0.22588235294117645,0.12481676607753815,14.467033554362295,7.227661121865084,69.12267094994512,138.35734453221735,4423.8509407964875,8854.87005006191,0.5004047585356086,20
509,GB300-NVL72,4,144,64,0.061249569823981886,0.05030269028894118,0.09528691520246181,0.11294117647058823,0.0058839404674509805,0.0250317505254902,0.11294117647058823,0.126202606195403,0.22588235294117645,0.12471149727126364,14.887674781405433,7.654407939672143,67.16965642270684,130.6436771963884,4298.8580110532375,8361.195340568858,0.4858560485729828,20
510,GB300-NVL72,8,320,32,0.030624784911990943,0.04831310985035294,0.07746792047863146,0.06147058823529412,0.005515499645490196,0.0125158752627451,0.06147058823529412,0.09549929538686676,0.12294117647058823,0.039957756346466575,8.093322684820365,5.775772816725304,123.55864691711541,173.13700377969005,3953.876701347693,5540.3841209500815,0.28635332586476503,20
511,GB300-NVL72,8,144,32,0.030624784911990943,0.04831310985035294,0.07746792047863146,0.06147058823529412,0.005699720056470588,0.021347342305882352,0.06147058823529412,0.1045149828409844,0.12294117647058823,0.03977353593548618,8.605547773322325,6.298682689064127,116.20410766878263,158.76335566740264,3718.531445401044,5080.427381356884,0.26806719862849493,20
512,GB300-NVL72,8,36,32,0.030624784911990943,0.04831310985035294,0.07746792047863146,0.015718954248366012,0.006252381289411765,0.06328291990588235,0.015718954248366012,0.14700322167392557,0.031437908496732024,-0.052282393271311206,8.763000541374716,8.763000541374716,114.11616321127406,114.11616321127406,3651.71722276077,3651.71722276077,0.0,20
513,GB300-NVL72,1,320,16,0.015312392455995472,0.04731831963105883,0.06531239245599547,0.03573529411764706,0.00542338944,0.010673671152941176,0.03573529411764706,0.08140945304893665,0.07147058823529412,0.0007348063392986449,4.95225918077881,4.909640413099489,201.92804203004908,203.6809044776241,3230.8486724807854,3258.8944716419855,0.008605924311218763,20
514,GB300-NVL72,8,8,64,0.061249569823981886,0.05030269028894118,0.08993584095726294,0.021437908496732026,0.009568348687058824,0.2531316796235294,0.021437908496732026,0.3526358692678512,0.04287581699346405,-0.05662837265085771,20.787537197874137,20.787537197874137,48.10574675013768,48.10574675013768,3078.7677920088117,3078.7677920088117,0.0,20
515,GB300-NVL72,1,144,16,0.015312392455995472,0.04731831963105883,0.06531239245599547,0.03573529411764706,0.0054628652423529414,0.01661024602352941,0.03573529411764706,0.08738550372187782,0.07147058823529412,0.0006953305369457033,5.296580523272928,5.256251352130077,188.80105675842114,190.24965379457237,3020.8169081347382,3043.994460713158,0.00761419012996151,20
516,GB300-NVL72,1,72,16,0.015312392455995472,0.04731831963105883,0.06531239245599547,0.012859477124183007,0.005699720056470588,0.031641459952941174,0.012859477124183007,0.10265357246540724,0.025718954248366014,-0.045293158264100054,6.141799339254783,6.141799339254783,162.8187351560944,162.8187351560944,2605.0997624975103,2605.0997624975103,0.0,20
517,GB300-NVL72,8,16,32,0.030624784911990943,0.04831310985035294,0.07746792047863146,0.015718954248366012,0.007357703755294117,0.1265658398117647,0.015718954248366012,0.21139146404569026,0.031437908496732024,-0.05338771573719356,12.497518598937067,12.497518598937067,80.01588411999255,80.01588411999255,2560.5082918397616,2560.5082918397616,0.0,20
518,GB300-NVL72,1,36,16,0.015312392455995472,0.04731831963105883,0.06531239245599547,0.012859477124183007,0.006252381289411765,0.06328291990588235,0.012859477124183007,0.13484769365128957,0.025718954248366014,-0.04584581949704123,8.009058368035957,8.009058368035957,124.85862307995987,124.85862307995987,1997.737969279358,1997.737969279358,0.0,20
519,GB300-NVL72,8,8,32,0.030624784911990943,0.04831310985035294,0.07746792047863146,0.015718954248366012,0.007910364988235294,0.21997200564705882,0.015718954248366012,0.3053502911139256,0.031437908496732024,-0.053940376970134735,17.947130568894718,17.947130568894718,55.71921350665169,55.71921350665169,1783.0148322128541,1783.0148322128541,0.0,20
520,H800,1,320,256,0.8949331311515719,0.23181803331213033,0.944933131151572,1.6570588235294117,0.04385533675355943,0.40769497036530633,0.8335294117647059,1.3964834382704376,2.4905882352941173,1.5017997673889858,171.48067942163766,84.3762929130765,5.831560752924208,11.851670243799271,1492.8795527485972,3034.0275824126134,0.5079545217708661,20
521,GB300-NVL72,1,16,16,0.015312392455995472,0.04731831963105883,0.06531239245599547,0.012859477124183007,0.006528711905882353,0.10998600282352941,0.012859477124183007,0.18182710718540723,0.025718954248366014,-0.04612215011351182,10.733864353014782,10.733864353014782,93.16309272337074,93.16309272337074,1490.6094835739318,1490.6094835739318,0.0,20
522,H800,1,144,256,0.8949331311515719,0.23181803331213033,0.944933131151572,1.6570588235294117,0.04385533675355943,0.43240085271824746,0.8335294117647059,1.421189320623379,2.4905882352941173,1.5017997673889858,172.91362059810825,85.80923408954709,5.7832344065262165,11.653757437765263,1480.5080080707114,2983.3619040679073,0.503745085015669,20
523,H800,1,320,128,0.4737073743993154,0.1714972519501828,0.5237073743993154,0.8335294117647059,0.0342806095532503,0.21620042635912373,0.42176470588235293,0.7741884103116894,1.255294117647059,0.6973061336944932,87.28229743140709,46.83854167712648,11.45707697240525,21.349938836553235,1466.505852467872,2732.792171078814,0.46336722272995057,20
524,H800,1,144,128,0.4737073743993154,0.1714972519501828,0.5237073743993154,0.8335294117647059,0.0342806095532503,0.24090630871206492,0.42176470588235293,0.7988942926646305,1.255294117647059,0.6973061336944932,88.71523860787767,48.271482853597064,11.272020632441864,20.716164925633368,1442.8186409525586,2651.669110481071,0.4558828493156903,20
525,H800,4,320,64,0.2630944960231871,0.14133686126920905,0.16911443938162973,0.42176470588235293,0.02949324595309574,0.12045315435603246,0.21588235294117647,0.31906083969075794,0.6376470588235295,0.439039373488804,45.18310643629178,19.71882277394115,22.13216573344732,50.71296656317241,1416.4586069406284,3245.629860043034,0.5635797462986591,20
526,H800,1,72,128,0.4737073743993154,0.1714972519501828,0.5237073743993154,0.8335294117647059,0.035876397419968495,0.32223383075231105,0.42176470588235293,0.8818176025715949,1.255294117647059,0.695710345827775,93.43223488621194,53.081034828201,10.702944237798306,18.839120285362597,1369.9768624381832,2411.4073965264124,0.4318766441491349,20
527,H800,1,144,64,0.2630944960231871,0.14133686126920905,0.3130944960231871,0.42176470588235293,0.030291139886454835,0.16111691537615552,0.21588235294117647,0.5045025512857975,0.6376470588235295,0.2942614229138875,47.54160457545892,30.474442046453444,21.034208014851107,32.81438257263772,1346.1893129504708,2100.120484648814,0.35899424685837344,20
528,H800,8,320,32,0.15778805683512295,0.12625666592872217,0.10666006117166547,0.21588235294117647,0.027498511119698005,0.08055845768807776,0.11294117647058823,0.21471702997944123,0.3288235294117647,0.1946649571204012,24.596289420082396,13.305721907099127,40.65653899744403,75.15563657365037,1301.009247918209,2404.980370356812,0.45903539839487906,20
529,H800,1,36,128,0.4737073743993154,0.1714972519501828,0.5237073743993154,0.8335294117647059,0.04146165495348215,0.5327625108343489,0.42176470588235293,1.0979315401871466,1.255294117647059,0.6901250882942613,105.64289833097016,65.615643209903,9.46585161708727,15.240268190331108,1211.6290069871707,1950.7543283623818,0.3788920576153183,20
530,H800,1,72,64,0.2630944960231871,0.14133686126920905,0.3130944960231871,0.42176470588235293,0.033083768653211665,0.26638125541717445,0.21588235294117647,0.6125595200935732,0.6376470588235295,0.29146879414713067,53.64693629783801,36.74174623730443,18.640393450395422,27.21699707850808,1192.985180825307,1741.887813024517,0.3151193940820598,20
531,H800,8,144,32,0.15778805683512295,0.12625666592872217,0.10666006117166547,0.21588235294117647,0.02889482550307642,0.13319062770858722,0.11294117647058823,0.2687455143833291,0.3288235294117647,0.19326864273702277,27.648955281271945,16.439374002524623,36.16773183026381,60.82956685859378,1157.367418568442,1946.546139475001,0.4054251296192788,20
532,H800,4,320,16,0.10513483724109089,0.11871656825847873,0.10086891315423097,0.11294117647058823,0.026800353928008797,0.06659531385429361,0.06147058823529412,0.19426458093653337,0.17441176470588235,0.04674249762364259,14.649964772988914,11.938899910817645,68.25954980067696,83.7598109934665,1092.1527968108314,1340.156975895464,0.18505606697224522,20
533,H800,1,36,64,0.2630944960231871,0.14133686126920905,0.3130944960231871,0.42176470588235293,0.0342806095532503,0.389141602829712,0.21588235294117647,0.7365167084061495,0.6376470588235295,0.29027195324709204,60.76703644776519,43.931263159433854,16.456290424160986,22.7628328457307,1053.2025871463031,1456.8213021267647,0.2770543747481123,20
534,H800,8,72,32,0.15778805683512295,0.12625666592872217,0.10666006117166547,0.21588235294117647,0.02949324595309574,0.194570801414856,0.11294117647058823,0.3307241085396172,0.3288235294117647,0.19267022228700345,31.209005356235533,20.034132463589334,32.042033656167156,49.91481422105158,1025.345076997349,1597.2740550736505,0.35806565332955953,20
535,H800,4,144,16,0.10513483724109089,0.11871656825847873,0.10086891315423097,0.11294117647058823,0.02709956415301846,0.097285400707428,0.06147058823529412,0.22525387801467742,0.17441176470588235,0.046443287398632925,16.42998981047071,13.73627914135,60.86431041866548,72.79991835559917,973.8289666986477,1164.7986936895868,0.1639508423434338,20
536,GB300-NVL72,1,8,16,0.015312392455995472,0.04731831963105883,0.06531239245599547,0.012859477124183007,0.007357703755294117,0.2089187809882353,0.012859477124183007,0.28158887719952486,0.025718954248366014,-0.04695114196292358,16.520047013833604,16.520047013833604,60.5325153834379,60.5325153834379,968.5202461350063,968.5202461350063,0.0,20
537,H20,4,320,64,1.208413895487862,0.3128231366613673,0.40258481212361547,0.42176470588235293,0.04711106747217806,0.47280958473767887,0.21588235294117647,0.9225054643334725,0.6376470588235295,0.18795117922773594,68.97019642299777,58.069028027789095,14.499016268809044,17.22088407475061,927.9370412037788,1102.136580784039,0.15805621791115768,20
538,H20,4,144,64,1.208413895487862,0.3128231366613673,0.40258481212361547,0.42176470588235293,0.04711106747217806,0.49751546709062,0.21588235294117647,0.9472113466864136,0.6376470588235295,0.18795117922773594,70.40313759946837,59.50196920425968,14.203912412101806,16.806166474376298,909.0503943745156,1075.594654360083,0.15483924107511646,20
539,H20,4,320,32,0.6304477565674604,0.21199980362480128,0.2403526082676901,0.21588235294117647,0.03590847491255962,0.24875773354531,0.11294117647058823,0.5250188167255597,0.3288235294117647,0.05256244623151497,36.027055932087116,32.978434050659246,27.756916964990207,30.322846696233892,888.2213428796866,970.3310942794845,0.08462034442044566,20
540,H20,4,72,64,1.208413895487862,0.3128231366613673,0.40258481212361547,0.42176470588235293,0.04711106747217806,0.5469272317965024,0.21588235294117647,0.9966231113922959,0.6376470588235295,0.18795117922773594,73.26901995240954,62.36785155720085,13.648333233466621,16.03390168222882,873.4933269418638,1026.1697076626444,0.1487827788919427,20
541,H20,4,144,32,0.6304477565674604,0.21199980362480128,0.2403526082676901,0.21588235294117647,0.03590847491255962,0.2734636158982512,0.11294117647058823,0.549724699078501,0.3288235294117647,0.05256244623151497,37.45999710855771,34.41137522712984,26.69514354478022,29.060157968101276,854.244593432967,929.9250549792408,0.08138339873847497,20
542,H20,8,320,16,0.34146468710725963,0.1615881371065183,0.11793649364099926,0.11294117647058823,0.030307178632750398,0.1367318079491256,0.06147058823529412,0.2849754802228752,0.17441176470588235,0.026168092432132695,19.555485686631794,18.037736325568098,51.13654633919953,55.439329079365784,818.1847414271925,887.0292652698525,0.07761246053332421,20
543,H800,1,16,64,0.2630944960231871,0.14133686126920905,0.3130944960231871,0.42176470588235293,0.04146165495348215,0.7304095696578783,0.21588235294117647,1.0849657206345475,0.6376470588235295,0.2830909078468602,80.56057852379884,64.14130586868094,12.41301910095624,15.590577498489662,794.4332224611993,997.7969599033383,0.20381274509178693,20
544,H20,4,36,64,1.208413895487862,0.3128231366613673,0.40258481212361547,0.42176470588235293,0.049600532485426604,0.6955400614732379,0.21588235294117647,1.14772540608228,0.6376470588235295,0.18546171421448737,81.88856407366019,71.13178464921992,12.21171736630383,14.058412915286903,781.5499114434451,899.7384265783618,0.13135875010293688,20
545,H800,4,36,32,0.15778805683512295,0.12625666592872217,0.12361742189669722,0.21588235294117647,0.033083768653211665,0.36520478482893914,0.11294117647058823,0.521905975378848,0.3288235294117647,0.1721223388618558,41.10577639425235,31.122680740264716,24.327481140578232,32.13090827058024,778.4793964985034,1028.1890646585678,0.24286357124697272,20
546,H20,8,72,32,0.6304477565674604,0.21199980362480128,0.16431278507611616,0.21588235294117647,0.03715320741918389,0.34777003073661894,0.11294117647058823,0.549236023231919,0.3288235294117647,0.12735753691646462,41.769769169183036,34.38303202802809,23.940759546686255,29.084113326155407,766.1043054939602,930.691626436973,0.17684409773096718,20
547,H800,8,72,16,0.10513483724109089,0.11871656825847873,0.08911013168877392,0.11294117647058823,0.02889482550307642,0.18260239241446957,0.06147058823529412,0.3006073496063199,0.17441176470588235,0.05640680751403201,21.37837532947912,18.106780493665262,46.7762392879817,55.227929689093784,748.4198286077072,883.6468750255005,0.1530329028933542,20
548,H20,8,144,16,0.34146468710725963,0.1615881371065183,0.11793649364099926,0.11294117647058823,0.030929544886062532,0.17388501536830947,0.06147058823529412,0.3227510538953713,0.17441176470588235,0.02554572617882056,21.71037171694446,20.22871959857287,46.06093405667128,49.434666150127946,736.9749449067405,790.9546584020471,0.06824628051924116,20
549,H20,4,36,32,0.6304477565674604,0.21199980362480128,0.2403526082676901,0.21588235294117647,0.038709123052464225,0.47771187281399047,0.11294117647058823,0.7567736041341449,0.3288235294117647,0.04976179809161037,49.306396009670586,46.42021172035719,20.281344428497015,21.542340350021682,649.0030217119045,689.3548912006938,0.058535697655681986,20
